date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2023-01-01,-0.050555096131041505,0.3087862250117447,-0.02810773031729182,0.058887544225326306,0.07766328547505175,0.07170255936698669,0.1046310405794777,-0.025180775834248954,0.061257356901562345,0.05012817624576179,-0.046365122989690186,0.0886552443557933,-0.008052971803015913,0.04376861478897033,0.020255609272437757,0.008799902830468118,-0.03914778812683499,0.018601661253457368,0.050672051453821726,-0.16664584948769764,0.004814159222134449,0.07903907557818042,0.005104442961786958,-0.08932473237332397,0.055674491423839845,0.0037207935572404582,0.0881109693515287,-0.005406812904279701,0.012750430107212421,0.05836974912211379,-0.06533499306312805,0.018466813132706802,-0.017814550368667813,0.008771210471838691,0.03451027208390058,0.018945297428736487,0.011178287417453024,0.0026405391749399947,0.016538444727790112,0.004037674282416506,-0.010339251571956172,0.06295227930054689,-0.026647101463547655,0.025206921004119552,-0.09299405840224581,-0.046289087314311445,-0.030568807234109735,0.05624329459784002,0.0252644264893522,0.0069331716759813014
2023-01-05,0.1634918886690785,-0.077546656997401,0.05447279137090703,-0.26838232185969374,-0.001328451360089764,-0.06896160650539276,-0.12895691563913478,-0.12260681246757156,0.03757681202677913,0.19866511537228823,0.053519328533112434,-0.06577988046519936,-0.0008411191404485766,0.19865297607544186,0.0523153623212833,0.04328813484132896,-0.06171636295038328,0.08673266516877187,0.21059939219111593,-0.17550218373881876,0.07771829899750952,-0.130501854071442,0.000735431105432849,0.10118841453873664,0.09180699170375244,0.08977943452062148,-0.12013861762794052,-0.03210533567846532,-0.0034670911139813797,-0.07887634870254646,-0.12747832288097335,-0.06876693554259758,0.04500612447319802,0.0738824169042062,-0.06401518029103552,-0.06945284945090881,0.13794733826740324,-0.11947537626343094,-0.04666067630505676,-0.006207421913393786,0.10605010321807332,0.04828172451238034,-0.03221732859645376,0.049624247207954886,-0.03218322213481159,0.15486129936111792,-0.16496177529161665,-0.015503688077324846,-0.0634608969645275,0.008052309511609335
2023-01-08,0.16579224729364928,-0.02903977085359681,0.0288021968480132,0.16941936950350858,0.0478176191781405,-0.08696821008948238,0.015992396827914854,0.08029410398912602,-0.16830708768014094,-0.10624013129646206,-0.013193383186291154,-0.08172010277914589,0.0016854120255556946,-0.007191334954423607,-0.04006880403595277,0.043269337175356616,-0.16576389901216862,0.006441390337928847,0.05172063491255452,-0.027602952686457738,0.025842994443501074,0.04596288007953819,-0.036904006490027945,0.03906483211081296,0.07585063073321549,0.01753555768219539,-0.002727623969178184,0.035230252917171634,-0.12851229446343154,0.09209972198917729,-0.0928338880650029,0.05215254634625627,-0.13296770550701237,-0.008153937927375815,-0.11574223487057844,0.04045687222463489,-0.05501657616025229,-0.07385529196652953,-0.0654751585901687,-0.09013690382563758,0.11001191574599362,-0.038941142871790506,0.021815965007312504,0.030230887454891338,-0.07681048240007997,-0.027419563869387258,-0.051629149773161,-0.03612307275544682,0.09354423146259694,-0.06029004861607036
2023-01-12,0.11427585324574516,0.2470499035336306,-0.13379274158704874,0.11576007206332412,0.10351019798350523,0.08538459108041926,0.2587696071378136,0.051685101871372,-0.09008031371368462,0.16674499377761687,-0.15529447823356302,0.2211237900623604,-0.10105662022042815,-0.020134772292497646,-0.05673149597832039,0.03549080714327322,0.05166599048595726,-0.042371045852769594,0.023731449460818857,-0.08289329971714351,0.10223136265893329,0.053752566475404315,0.07277867156267168,-0.035201315403504865,-0.0011023766369358257,0.016681904565445934,0.03941835244414906,-0.09066946568862172,-0.022858288949163898,0.0511987347516516,-0.03738564566086462,-0.018638370277364372,-0.007433163235588832,-0.01600198869548644,0.07130232688718971,-0.03645882029114513,0.0540668682486516,-0.0387315937480922,0.0469682472621748,0.03927271968817188,0.03612972300363513,-0.025520237260552137,-0.014589152371454353,-0.051430178886746884,0.045922688889564016,0.023154020724919597,-0.008589145262235271,-0.07460051510516766,-0.013801311921774438,0.041751081927660735
2023-01-16,0.3472580151793951,-0.24790569560760026,0.32539971421805614,0.134552106677139,-0.10917578918931273,-0.10174424863634017,-0.08048037081731262,-0.02791989172800077,0.0305887687942548,0.03907338393863953,-0.0032957534300632574,0.008326285178046589,-0.018329227330545136,-0.13104811003029804,0.009911302221961443,0.09414663640388728,0.01244580658549291,0.12530672354076616,0.10064838199600361,0.039498035026312175,0.11825749969969648,-0.03485143346083763,0.002381379217022291,-0.08599755101011843,0.06080289902136404,-0.11145706739805886,-0.0029998121855482913,-0.010390696837366346,-0.09854940289038998,-0.023239783330604943,-0.01630298813350522,0.0837494365933058,0.08912831217807833,-0.12938399516079563,-0.023188856904822048,-0.07185192211388725,-0.09962275807462007,0.04638738238836047,-0.0638550238883529,0.0919939431141291,0.007136364243646471,-0.036137734807979736,-0.016357141576207334,0.00185801133939733,0.05126212371919471,0.008383533309771932,-0.02690715906010919,0.007305848996616013,0.04024183735845184,-0.03503352250261262
2023-01-17,0.15254380062738843,0.18576363521141528,-0.251718553642448,0.022262211313971436,0.20128909123940744,-0.08842984274129935,-0.0016285215563337735,-0.24365694831731113,0.11994157297883085,-0.02244552283070284,0.06084909746643302,-0.047584050267384444,0.06225732910936695,-0.0034072124971246576,-0.010706737404965624,-0.038402810206943506,0.011486186729727236,-0.027379302441687906,-0.006159588373365162,-0.04697160951078936,-0.09441241600089463,0.08602221353957411,-0.10729928499613924,-0.0008104968037367573,0.021900655452789693,-0.02582726930912646,-0.029659481101026137,-0.00232085539461114,-0.08265295213645718,0.09859383012090148,0.06900800909835074,-0.001975991205850299,-0.013881733503288387,0.04810988949540979,-0.029852665918238985,0.02463443195452878,0.1069054794790146,0.00912775801263428,-0.08295474644888698,-0.040479269884587055,-0.04233607671842485,-0.09018440941758532,-0.07646188229930448,0.024341722660370116,0.0033187570838937646,-0.03653064845503402,0.02488214655032611,0.007112360809708832,-0.026861764624971828,-0.05413498448846375
2023-01-18,0.15360753183692202,-0.192695352608052,-0.004051860921795165,-0.16392627769839208,-0.049287463102102,0.05318266904988462,-0.08049932174801877,-0.09327313319541526,0.025114383590018784,0.1948746260705501,-0.03747349132854382,-0.07807934750566588,-0.006833637352419971,0.3044420941670615,0.04049842118717021,0.05476501818701968,0.04617950836643946,0.006094345176153312,0.11344386653111883,-0.15299303910348172,0.061004313568558156,-0.1006297891792631,-0.029719779683852976,0.0812331138172886,0.07388722032257596,0.0831581719404006,-0.0667386791046316,-0.05877638551995689,-0.07633943562746894,-0.0658214409250137,-0.0611301117265703,0.09804877318825889,-0.014358963372897581,-0.00028233777981423897,-0.12643003256000104,-0.07707255817787423,0.05556249501393287,-0.15640614644323758,-0.01940925763622571,-0.06685032090394218,0.09083783539212927,-0.08794771918616541,-0.1035209239366336,0.06370459252234409,0.11160654693090784,-0.010674758771025167,-0.06363931302174802,-0.007294412600649677,0.11992376306031009,-0.05844399104890954
2023-01-19,0.18532835950327722,-0.014473908474756431,-0.008886172988115898,-0.04364496178717823,0.07502646305668138,0.2254351470788727,0.07909793309462713,-0.026928274334080415,0.023778941725994925,-0.0993725501495864,-0.13425859616596386,0.02816623245573108,0.05302987943233254,0.011707793483075275,-0.051055566245188574,-0.021579622970668486,0.06139304581556882,0.0272142291250906,-0.059238604695577714,-0.07236729381079578,-0.04472013282084248,0.04232672651721842,-0.03473666322213969,0.04935740621406507,0.031800452933731536,-0.01626357308205686,-0.04768505037940343,0.0030084748695238753,-0.0930136041962524,0.012516344796314856,-0.0020558035839048916,-0.07450841252501963,0.027211467308677097,0.06542949503289398,0.0360753403997293,0.04002541217294154,0.01207510160937421,0.03325874764948948,0.011696062829423447,0.004874385023563856,-0.0015831276488880433,-0.018903638907381858,0.03160379037916537,-0.0107899890888466,-0.01285846175436583,-0.0202972490798378,-0.04386724896585868,-0.05765363937573487,0.027097936019194517,-0.018019592505725733
2023-01-22,0.07152937493698008,0.29129336242791437,-0.2192473805652635,0.14971000785895436,0.15937494833356267,0.10150350242509998,0.23625950525709502,0.008036492524428581,-0.06042595633611908,0.13846700399684894,-0.062009451558912174,0.1970792980276792,-0.11644542945976502,-0.04341169987124744,-0.047690028090701005,0.07398386412601002,0.022860445350352063,-0.026322146106080694,0.04102104503243348,-0.013684629444089328,0.09009221471247159,0.013150572308910386,0.05253232740841863,-0.06295793610569249,-0.008481616818955585,-0.013848050538528734,0.016136837332227223,-0.08553647784121396,0.020974824119617902,0.04260588611462867,-0.03891809174307678,0.06241660982041778,-0.020435629428965523,0.004938591791857275,0.04535726751509461,-0.011488085054431985,-0.014953445719962153,-0.018813408771495628,0.0032864430511535575,-0.045122320536686474,0.02002568808339585,0.021321668147862006,0.003970786696603646,-0.00411903798627019,0.018748564834465176,-0.0025327201825836826,0.0022495894684540696,-0.05668612053640339,-0.0350583412301914,-0.0036578107583932246
2023-01-23,0.19921761870049698,-0.2948973198128153,0.06349711166499936,-0.21909935313283213,0.011126135238796209,0.5191402994818133,-0.020708854111148322,-0.08980765237363231,0.11027738638092432,-0.06858971427308837,-0.1904929726694649,-0.0934350562992342,0.2072128925105625,0.029430333775059457,0.016486842767921683,-0.0716817587080898,0.08108196674436337,-0.021769805697850073,-0.11646262469493095,-0.053561230685973196,0.06503344495728178,0.03540261246708618,0.08452554402735923,-0.006436037932459408,0.0760098857671565,-0.033282404242418934,0.11898719563366869,-0.10354925527452973,-0.032361810043422236,-0.05946588003649971,0.015396824896639915,-0.05582849138894972,-0.02549806150855668,0.03147711371056603,-0.09189558410803263,-0.038442962561299636,-0.00027304639993232135,0.09842921195681532,-0.03507621056496817,0.05477937240539605,-0.01194151758406598,0.01930067305264184,0.05484430855616617,0.05522885624641492,-0.06933544954222495,-0.0016798760260851513,-0.027208496748570014,0.014286658559138257,-0.08296698030885796,0.053538716244881865
2023-01-24,0.18936174293039287,-0.0557771841792371,-0.10795392098567134,0.00018402155220577411,0.23678088148401397,-0.059389462290547076,-0.15851108898019947,0.014367587819787246,0.01586766451334914,0.1658575380726041,-0.03091237397845832,-0.0011126971768780848,-0.05432239802413665,0.0025384179839433793,-0.01981763989580625,-0.07815929333234183,-0.031293158650260944,0.015978002436162583,-0.08513407843745315,0.0031458652111828055,0.020848521454849434,-0.02661981292602197,0.0029262286098271093,-0.016311175505693942,0.014252398315054675,-0.045433791174894884,-0.010641641716763111,0.028936277546593954,-0.025922399706188915,-0.06047300137757699,0.004150997989252052,-0.04312379511956972,-0.00626036900714613,0.029570734166722217,0.013106058939002928,-0.03580264842583995,-0.003856833239386183,0.013096107940346111,-0.004661783154251229,-0.03376974286481803,0.01285752934262469,0.022483409284937587,-0.002503403985428466,-0.017578274307986648,-0.013326327564775283,-0.04240355974039689,0.03670950113850703,0.00885406755507995,-0.013726050699572135,0.0020820388168677068
2023-01-25,0.1613416873803666,-0.052718870790676955,0.011312901651508488,0.003378231798510523,0.07116044452387965,-0.06128420231803958,-0.21862342122807094,0.10009135180200777,-0.015434997130606417,0.029486949621160156,-0.002943206399983637,-0.03837232664925069,-0.019019428287580787,-0.031118358240315957,0.012883164215690782,-0.02671492419586036,-0.03103081122585684,0.04863471236181019,-0.05175914588552572,-0.020866021225533552,-0.0029393772709549798,0.03450722280978414,-0.07386027201073102,0.009485621218449496,-0.011243260933608152,-0.006734174914329011,-0.016880042321990946,-0.015403287665859038,0.01062883756424444,0.04312914044161603,0.0034840260112846432,0.010182431449916474,-0.0414942844090674,-0.000984425150335264,0.020896704474568224,-0.007505960539500677,-0.014413615637946652,0.0010636549099252322,-0.033927454817216776,0.04254705355136647,0.011602772021700897,-0.01757904811122495,-0.020313525703594803,-0.01068345273133628,-0.01938576162943777,-0.0009628395821891364,0.005133673925524747,-0.002330895692847396,-0.004766441459167275,0.04599021815538098
2023-01-26,0.13032521583519027,0.1627255550475842,0.03261157480648546,0.08165671887249489,0.06871794176534411,0.11238572105139398,-0.03919654456825297,0.033096697837581325,0.08035728387055495,-0.011501930808064742,-0.01978249995340225,0.0022630328074455647,0.0706500656416904,-0.019935423758410346,0.012340712254182398,-0.05659642731452865,0.039806258118662154,-0.0031883603223661536,-0.005576143969307098,-0.0015245909021502433,-0.02154462846794747,0.023581746524418398,0.008238014336056363,-0.0023236669655872194,0.0009086382906754383,-0.008011466860189368,-0.008809806073398657,0.024090514532073424,-0.034019564062878614,-0.011448358908479745,0.020002567904604997,-0.011641807198784522,-0.002915893247319488,0.007658927186300162,-0.0027084603706410007,-0.000463732443820235,-0.033239311340035396,-0.017227548486294843,-0.007928169910820487,-0.02420075399914411,-0.019041585161635514,-0.008704219596531717,-0.0083879821480842,-0.03128611069124552,-0.00862533139243766,0.015884091702209027,-0.00843562202098612,-0.002443742776922587,0.01600446522003533,0.012994160616630295
2023-01-29,0.22752988243777905,-0.14635437579989782,0.03199590528882384,0.05978100895901641,0.057968407287981194,-0.05389002009129325,-0.11280519515179857,0.041800342021320165,-0.09224786031991969,0.20623256711105648,-0.08760746142403471,-0.003071307106296475,0.005858063585917642,-0.0029413487953871722,-0.07001892300700002,-0.02144548984428424,-0.11542950502310273,0.02025722216114733,-0.12008242225289105,-0.0019237593895186933,0.008174812423499536,0.011648879995612907,-0.0990589375273531,-0.02093854748544808,0.02796561997339176,0.002775035174016892,-0.05856885880428829,-0.025458730129282525,-0.03602786750701918,-0.00657180658549005,0.010088885512000689,-0.05390124759102052,-0.005172650740044751,-0.037335489310849006,0.0009137147604618486,-0.03851198854862057,0.005577960811186387,-0.003626903954561284,-0.027430341611737213,0.030663817298033046,0.020750988001589688,0.007773764590492936,-0.017769901721051817,0.005377657047933144,-0.02299205129323366,-0.007634767055997543,0.037096657383780506,-0.010214979350936319,-0.008619991739028643,0.02088012562501021
2023-01-30,0.23093525297711903,-0.10493185081049411,0.18204417967318182,0.05090607054273749,-0.051699597981047424,0.19919614606037764,0.016426738826688613,-0.06269272546188433,0.1288653619342832,0.0435756140532985,0.10163237471868891,0.14578860215143566,-0.10198754710180509,-0.07159680611103783,0.0238131775521734,0.056977244415867614,-0.1331170057817705,-0.07419949470329536,0.011691503772819354,0.01703942710733314,0.0005214310815289442,-0.01581336898193483,-0.09006389445980471,0.015214549948079857,0.04392421796526114,0.012810163056120653,0.018784734557711923,0.018002424577545997,-0.055140563137571534,0.04362484855985357,0.011237214867109468,-0.014662233698616998,-0.045618476264940915,0.02618138347706003,-0.02140923421993627,0.052502131005339174,-0.02626025638845755,-0.0032952814897303884,0.029975640535142966,0.0047707459191090465,-0.03565908458113788,-0.014064932413678717,0.0037250362906505086,-0.026621115708666623,0.00782465368669104,0.004159136834625004,-0.03441081413220007,0.0014524103328938077,-0.012434484981296573,0.015755257434143115
2023-02-01,0.17070171962862732,-0.047461915691499865,-0.04718271784295273,-0.12353812303164069,0.053092773133439936,-0.05278315959362208,-0.23444850651367968,0.07935478217587293,-0.09952465974992948,0.3515584257588882,-0.09826221363168486,-0.09658168802856684,-0.004994807941455564,0.07810653386840634,-0.12436429596068226,-0.013758365013974184,-0.06563630995882958,0.003551629273439267,0.09039293131542167,0.0026539702653045906,0.021377646193935753,-0.03902517752172469,0.11190417194563793,-0.019447282105100428,0.004189840538190605,0.03392730414137988,0.0009711074737892417,0.1505638409947068,0.004945939622989869,0.00600397474221137,-0.017873175865437033,0.07740931613092221,0.07715299195113058,0.08808556737218984,0.04281597526262534,0.1325893841819249,0.09011382990498311,0.007487172149979752,0.0641667017973105,-0.04478945282337514,0.016548068682513684,-0.044665492459283175,0.0635371976737014,0.2108723828730918,-0.01655105158418312,0.10352227582071495,-0.07588893030507148,0.12701633883226485,0.0013980025025585514,0.05204315912801552
2023-02-02,0.12599110006031253,-0.16673696358895868,-0.09365843273590566,-0.30398056993811073,-0.10906029540927019,0.15879587672249582,0.08525453202931688,0.11793668581039107,0.14013711237465562,0.042015926228778276,0.05661926420193869,0.12145207002514444,-0.12660114281618093,-0.11487831328589129,0.03196152131782342,0.016937985244571213,-0.07169703040129737,0.019759264782294297,0.03475585938722451,0.1293053951300075,-0.05064502246960582,-0.0339130301740494,-0.05220409050511933,0.04220148639039182,0.008297180680790408,0.042206775019621855,0.03042330185877269,0.026709703656516974,0.005982785467645373,-0.01189482056827003,0.0017107360952423544,0.00941324261240555,0.0027134749554949883,0.019375917912696806,-0.025738316116783278,-0.009888117072817964,-0.02530588876434593,0.021495678890159558,-0.006599865037419707,-0.04339514595800517,-0.016986478528191157,0.028621510355014684,0.011493403778393613,0.040135746646048985,0.050526298786561404,0.01515125943308944,0.03446000398762708,0.03332955000311365,-0.02258187505817452,-0.009046426836443654
2023-02-05,-0.02181826596982117,-0.17531086708075339,-0.021498440763668,-0.12469761042124762,-0.10867788720308642,0.07904774952996785,0.19589483369865265,0.06431009240221573,-0.17838269961796796,0.1840033954486877,-0.05171313239709662,-0.3449849568424918,-0.15335676876494334,-0.021325978364288723,0.3619868983826065,0.11630241174947137,0.08236681226305705,-0.1080237619244552,0.06557529348441038,0.036111157009341616,-0.03013758819481038,-0.09101192146600787,-0.035355238851430826,-0.049765682609711544,0.03612281528265082,-0.006779922585505147,0.009429553669562895,0.003607149507681421,-0.07637866921178227,-0.04734691642426319,-0.036633473061358834,-0.08748270629813443,-0.07496526047373935,-0.11369130960368555,0.14768757804882676,-0.019405733346681255,0.033025233059462526,0.08885039578231578,0.02285558546067873,0.006559530083696144,0.037390956420022596,0.0025447718624116134,-0.03620053094851635,0.00366245588933402,-0.09122577970649426,0.016240951748208523,-0.017996422090026085,0.06438050503560813,-0.022600816397712546,0.00797055730266612
